V1	V2
MA_139499	13854
MA_55790	13851
MA_122691	13848
MA_75636	13847
MA_10433286	13845
MA_10432791	13845
MA_137887	13845
MA_78453	13841
MA_139959	13841
MA_133848	13840
MA_45471	13839
MA_93474	13836
MA_180095	13834
MA_70500	13832
MA_10432138	13831
MA_10432138	13831
MA_10426348	13831
MA_10426348	13831
MA_107015	13829
MA_59599	13828
MA_133214	13827
MA_10436825	13823
MA_99640	13818
MA_10430555	13818
MA_106509	13818
MA_69816	13817
MA_69816	13817
MA_111456	13815
MA_10433820	13813
MA_174777	13810
MA_122121	13810
MA_122121	13810
MA_127266	13808
MA_114887	13807
MA_10427059	13806
MA_10434614	13806
MA_10436426	13804
MA_108866	13802
MA_10433145	13798
MA_62062	13798
MA_10431052	13796
MA_31213	13796
MA_92853	13795
MA_108928	13791
MA_111908	13789
MA_119920	13788
MA_128084	13786
MA_138775	13786
MA_117784	13785
MA_35766	13783
MA_82954	13783
MA_10427555	13782
MA_65696	13779
MA_65696	13779
MA_167253	13779
MA_48416	13779
MA_111871	13777
MA_33267	13776
MA_37550	13774
MA_37550	13774
MA_68001	13773
MA_84649	13773
MA_52439	13773
MA_112694	13772
MA_124987	13767
MA_22384	13767
MA_61352	13765
MA_138383	13764
MA_10426154	13763
MA_10427346	13763
MA_118682	13762
MA_127666	13760
MA_77168	13760
MA_10436439	13759
MA_51733	13759
MA_10436439	13759
MA_140252	13757
MA_140665	13756
MA_158243	13753
MA_104339	13752
MA_10435177	13747
MA_122415	13747
MA_45458	13743
MA_114710	13742
MA_123444	13741
MA_10436054	13738
MA_136347	13737
MA_10370817	13737
MA_10429868	13737
MA_10428589	13729
MA_48869	13729
MA_10429620	13729
MA_10429620	13729
MA_10431254	13728
MA_10435007	13725
MA_36526	13725
MA_10435204	13724
MA_70799	13724
MA_70799	13724
MA_10434315	13715
MA_164849	13714
MA_10436599	13712
MA_10430704	13712
MA_92498	13710
MA_120037	13706
MA_10430017	13705
MA_105952	13705
MA_109318	13701
MA_10425940	13699
MA_116904	13698
MA_10427683	13697
MA_68177	13697
MA_124480	13695
MA_10432810	13692
MA_10437012	13690
MA_133985	13689
MA_10426122	13687
MA_89862	13686
MA_10431888	13683
MA_104828	13682
MA_10338441	13682
MA_10432154	13681
MA_77984	13680
MA_118879	13678
MA_56814	13677
MA_122079	13677
MA_10429902	13676
MA_104500	13675
MA_121572	13674
MA_10427582	13673
MA_10427582	13673
MA_87162	13673
MA_136180	13673
MA_136180	13673
MA_54428	13672
MA_32592	13671
MA_90103	13670
MA_10432945	13670
MA_134263	13667
MA_130334	13665
MA_139106	13664
MA_108486	13664
MA_70965	13662
MA_76535	13660
MA_136449	13660
MA_169699	13660
MA_63717	13657
MA_10431632	13655
MA_10436383	13651
MA_10436383	13651
MA_118354	13650
MA_10426708	13650
MA_39071	13650
MA_175441	13644
MA_42458	13644
MA_126843	13644
MA_10436752	13643
MA_10429820	13642
MA_10436706	13642
MA_55750	13640
MA_117988	13639
MA_69363	13636
MA_158147	13636
MA_10432211	13635
MA_10432211	13635
MA_10433413	13633
MA_138751	13631
MA_92783	13628
MA_10428779	13628
MA_105216	13626
MA_80049	13626
MA_97602	13626
MA_71275	13621
MA_54340	13620
MA_10433241	13619
MA_10433241	13619
MA_177150	13614
MA_10431686	13614
MA_10429009	13612
MA_10429009	13612
MA_10429009	13612
MA_108420	13611
MA_106977	13610
MA_106977	13610
MA_10305526	13609
MA_114488	13607
MA_10431690	13606
MA_113087	13601
MA_36851	13601
MA_166329	13599
MA_21822	13599
MA_80982	13596
MA_10426495	13593
MA_10426495	13593
MA_44142	13592
MA_44142	13592
MA_121889	13592
MA_51234	13591
MA_10428792	13589
MA_10432949	13586
MA_140553	13586
MA_161600	13585
MA_124178	13584
MA_10428299	13583
MA_141746	13582
MA_10436176	13582
MA_115208	13578
MA_10430642	13573
MA_83708	13572
MA_26698	13572
MA_10425887	13571
MA_130754	13571
MA_111211	13568
MA_170929	13566
MA_10427887	13565
MA_86828	13564
MA_59027	13562
MA_80387	13561
MA_10430656	13560
MA_113173	13551
MA_10431024	13550
MA_10431024	13550
MA_59900	13548
MA_42925	13547
MA_172060	13543
MA_128379	13543
MA_124768	13541
MA_183147	13539
MA_81513	13537
MA_80318	13536
MA_60518	13531
MA_148545	13529
MA_74235	13529
MA_33629	13526
MA_108291	13526
MA_10435848	13525
MA_10435848	13525
MA_84538	13525
MA_76768	13524
MA_59019	13522
MA_10436953	13519
MA_10436953	13519
MA_158850	13515
MA_70383	13514
MA_88492	13512
MA_31151	13512
MA_136034	13512
MA_136034	13512
MA_158699	13511
MA_111099	13510
MA_123682	13509
MA_120256	13509
MA_10425966	13508
MA_37997	13508
MA_176124	13504
MA_121968	13503
MA_10427453	13501
MA_10427453	13501
MA_44165	13500
MA_29966	13500
MA_10427781	13499
MA_128105	13498
MA_45528	13497
MA_174482	13495
MA_125359	13494
MA_10435062	13492
MA_10435062	13492
MA_10426097	13491
MA_158693	13487
MA_175737	13485
MA_120531	13485
MA_136390	13484
MA_45150	13483
MA_10436381	13480
MA_163429	13480
MA_10428258	13479
MA_10430404	13477
MA_62360	13476
MA_113728	13475
MA_71765	13470
MA_134112	13469
MA_10431651	13469
MA_10431651	13469
MA_138689	13469
MA_167921	13465
MA_140319	13464
MA_57750	13464
MA_69727	13462
MA_27058	13461
MA_137387	13460
MA_119411	13459
MA_56464	13458
MA_173267	13458
MA_10426769	13456
MA_10426769	13456
MA_86205	13456
MA_86205	13456
MA_174567	13454
MA_104614	13453
MA_129569	13451
MA_10429878	13446
MA_172514	13445
MA_10430415	13444
MA_122018	13444
MA_114327	13443
MA_10433471	13440
MA_81245	13438
MA_70160	13438
MA_136400	13437
MA_10426900	13436
MA_106555	13436
MA_10434544	13434
MA_91983	13434
MA_128453	13434
MA_10434544	13434
MA_118798	13428
MA_124485	13428
MA_93552	13425
MA_117169	13425
MA_61548	13423
MA_140361	13423
MA_34919	13422
MA_138760	13422
MA_163947	13421
MA_58550	13421
MA_10435622	13421
MA_10436156	13415
MA_38495	13414
MA_66687	13412
MA_10435173	13412
MA_81066	13411
MA_175060	13411
MA_130946	13411
MA_10436475	13397
MA_158316	13395
MA_65760	13391
MA_10436473	13389
MA_108616	13387
MA_31710	13386
MA_64750	13384
MA_100135	13384
MA_45459	13382
MA_10434724	13382
MA_10426723	13381
MA_85544	13379
MA_52223	13379
MA_59360	13377
MA_73637	13373
MA_109929	13371
MA_47348	13370
MA_111942	13369
MA_10436673	13368
MA_36290	13366
MA_176098	13366
MA_125136	13366
MA_10435857	13364
MA_114511	13364
MA_10435857	13364
MA_124932	13362
MA_140591	13359
MA_138618	13358
MA_125412	13355
MA_49025	13354
MA_10434560	13353
MA_135926	13351
MA_61304	13349
MA_61304	13349
MA_113418	13346
MA_104863	13344
MA_10432242	13343
MA_26724	13341
MA_57501	13338
MA_33785	13338
MA_55842	13337
MA_10435161	13336
MA_31485	13335
MA_43405	13329
MA_10431873	13328
MA_10435877	13328
MA_55839	13327
MA_127247	13325
MA_10428894	13324
MA_10428894	13324
MA_10428894	13324
MA_10429362	13320
MA_10429362	13320
MA_10435776	13319
MA_130497	13318
MA_130810	13318
MA_123810	13318
MA_10435435	13315
MA_10435435	13315
MA_80972	13312
MA_10431202	13311
MA_83480	13307
MA_112542	13305
MA_114554	13303
MA_124298	13303
MA_74197	13302
MA_10428615	13302
MA_158337	13301
MA_77993	13301
MA_117268	13300
MA_139936	13297
MA_65190	13295
MA_29007	13288
MA_10435641	13288
MA_107725	13285
MA_43243	13284
MA_50593	13284
MA_108209	13283
MA_10432249	13278
MA_118660	13278
MA_52579	13275
MA_10432153	13274
MA_10432153	13274
MA_110883	13274
MA_10431926	13273
MA_92836	13272
MA_92836	13272
MA_135183	13269
MA_76971	13269
MA_135932	13268
MA_113320	13268
MA_10428703	13268
MA_10433049	13267
MA_24281	13267
MA_24281	13267
MA_10437026	13263
MA_123588	13262
MA_71104	13260
MA_43022	13258
MA_62766	13257
MA_87403	13256
MA_10435492	13254
MA_10429636	13254
MA_10426405	13254
MA_44334	13252
MA_176279	13251
MA_77429	13250
MA_77429	13250
MA_117147	13250
MA_118564	13248
MA_141020	13246
MA_43322	13243
MA_159017	13242
MA_99397	13238
MA_76613	13237
MA_138984	13236
MA_10430658	13235
MA_79595	13233
MA_141236	13231
MA_119617	13229
MA_120048	13228
MA_10428966	13222
MA_131587	13220
MA_89533	13219
MA_170804	13217
MA_134857	13216
MA_122511	13211
MA_62407	13209
MA_58875	13208
MA_58875	13208
MA_61638	13208
MA_108407	13207
MA_58890	13202
MA_77669	13202
MA_123220	13200
MA_117232	13197
MA_10431978	13196
MA_43799	13196
MA_76858	13193
MA_47071	13191
MA_10436453	13191
MA_43849	13189
MA_109940	13189
MA_60929	13188
MA_73490	13186
MA_163563	13184
MA_52426	13180
MA_89976	13178
MA_172812	13177
MA_43388	13176
MA_10436842	13174
MA_10432866	13173
MA_10429268	13173
MA_10429268	13173
MA_10431588	13172
MA_80751	13169
MA_76209	13169
MA_119359	13168
MA_111413	13167
MA_56629	13162
MA_62230	13158
MA_27769	13156
MA_124168	13155
MA_89795	13155
MA_10437134	13154
MA_10437134	13154
MA_122899	13151
MA_38603	13150
MA_58863	13150
MA_10436397	13149
MA_43581	13147
MA_77175	13144
MA_173964	13143
MA_46910	13143
MA_71719	13141
MA_115132	13140
MA_115132	13140
MA_125032	13139
MA_107683	13138
MA_10431435	13137
MA_130684	13136
MA_124868	13135
MA_70841	13134
MA_160002	13134
MA_138231	13133
MA_10434632	13133
MA_115167	13133
MA_60963	13133
MA_56007	13131
MA_83690	13131
MA_10432966	13130
MA_132593	13130
MA_10433794	13125
MA_122499	13122
MA_10433230	13120
MA_115811	13120
MA_52268	13117
MA_67538	13116
MA_50773	13115
MA_74520	13109
MA_79787	13107
MA_171093	13107
MA_10429747	13100
MA_108078	13099
MA_10430263	13095
MA_10436140	13095
MA_10436140	13095
MA_110325	13094
MA_56741	13093
MA_36880	13093
MA_134209	13091
MA_38012	13090
MA_112590	13090
MA_105629	13089
MA_117998	13083
MA_66255	13082
MA_106454	13082
MA_75811	13082
MA_66255	13082
MA_10429297	13081
MA_59941	13078
MA_110634	13077
MA_52966	13076
MA_52966	13076
MA_85937	13075
MA_61605	13074
MA_10427626	13072
MA_135739	13072
MA_10429346	13065
MA_10429346	13065
MA_29756	13065
MA_141320	13062
MA_10431716	13053
MA_59421	13053
MA_106203	13052
MA_106672	13051
MA_10427124	13049
MA_61422	13048
MA_61422	13048
MA_60405	13047
MA_96677	13041
MA_10427149	13040
MA_74971	13037
MA_125797	13037
MA_80427	13035
MA_10433858	13035
MA_10430757	13033
MA_56243	13033
MA_10430757	13033
MA_158473	13024
MA_126516	13023
MA_10430458	13023
MA_114475	13023
MA_121533	13021
MA_55887	13020
MA_130820	13017
MA_10427772	13017
MA_21575	13016
MA_10431523	13015
MA_50851	13015
MA_75461	13013
MA_71138	13013
MA_64171	13013
MA_130244	13013
MA_93899	13012
MA_44400	13012
MA_182374	13011
MA_80818	13011
MA_62398	13010
MA_130768	13009
MA_136387	13008
MA_109852	13006
MA_117774	13005
MA_10436297	13004
MA_54043	13004
MA_139848	13001
MA_10434042	13001
MA_116385	12999
MA_48543	12998
MA_113665	12997
MA_177402	12997
MA_27706	12995
MA_89066	12994
MA_75247	12993
MA_108089	12993
MA_10432954	12991
MA_10435115	12991
MA_50508	12990
MA_114153	12990
MA_33111	12988
MA_10428636	12987
MA_10428636	12987
MA_109444	12986
MA_79836	12985
MA_10427223	12985
MA_131437	12983
MA_10430224	12981
MA_10426922	12980
MA_10436058	12980
MA_46554	12979
MA_158434	12979
MA_104378	12977
MA_10434365	12975
MA_10434365	12975
MA_10428358	12974
MA_120861	12974
MA_10428358	12974
MA_47144	12973
MA_10433988	12973
MA_37650	12970
MA_46086	12969
MA_10434141	12969
MA_82781	12969
MA_67502	12967
MA_81884	12966
MA_137774	12965
MA_10427415	12962
MA_55351	12960
MA_174347	12959
MA_10431846	12957
MA_10431846	12957
MA_10430321	12956
MA_117189	12956
MA_10429356	12950
MA_52266	12944
MA_45495	12944
MA_123800	12943
MA_10428789	12942
MA_10428789	12942
MA_107159	12941
MA_120059	12940
MA_75685	12939
MA_76307	12935
MA_119991	12935
MA_10433306	12931
MA_29246	12931
MA_140610	12929
MA_69028	12928
MA_127388	12926
MA_59427	12920
MA_45741	12920
MA_115846	12919
MA_52109	12918
MA_109256	12917
MA_10385940	12917
MA_122094	12911
MA_49931	12900
MA_10434951	12895
MA_175034	12895
MA_10434951	12895
MA_72224	12895
MA_149761	12893
MA_118342	12892
MA_122244	12890
MA_10436369	12888
MA_10430043	12886
MA_136068	12885
MA_10434004	12883
MA_173928	12882
MA_10435586	12882
MA_10435586	12882
MA_10435586	12882
MA_119270	12880
MA_10432327	12880
MA_126425	12879
MA_58957	12878
MA_122173	12877
MA_111108	12877
MA_111842	12873
MA_10433025	12871
MA_182289	12871
MA_108358	12866
MA_10433845	12863
MA_10433845	12863
MA_10434635	12863
MA_10426660	12862
MA_10427055	12860
MA_137318	12859
MA_46639	12856
MA_45159	12855
MA_117726	12849
MA_10428600	12848
MA_57453	12847
MA_139560	12843
MA_83086	12842
MA_10434879	12841
MA_136883	12838
MA_50159	12833
MA_114300	12832
MA_135370	12832
MA_125869	12830
MA_68521	12824
MA_108181	12824
MA_78306	12822
MA_119805	12822
MA_10431959	12820
MA_10434584	12820
MA_122077	12820
MA_60155	12816
MA_42543	12813
MA_133089	12813
MA_42543	12813
MA_22613	12812
MA_115136	12810
MA_146030	12810
MA_80311	12809
MA_66385	12809
MA_10435982	12809
MA_140191	12808
MA_119182	12808
MA_124664	12807
MA_81105	12804
MA_133442	12803
MA_10432628	12802
MA_56014	12802
MA_139706	12802
MA_107341	12799
MA_48038	12795
MA_121523	12794
MA_126871	12794
MA_85699	12794
MA_27380	12793
MA_172607	12791
MA_158470	12790
MA_158470	12790
MA_73134	12790
MA_158470	12790
MA_73134	12790
MA_139896	12789
MA_139896	12789
MA_10433088	12784
MA_10433088	12784
MA_75070	12782
MA_125231	12781
MA_46875	12781
MA_81842	12779
MA_138770	12778
MA_167711	12778
MA_58991	12774
MA_119495	12771
MA_10429022	12771
MA_138810	12770
MA_124047	12770
MA_132077	12769
MA_122723	12768
MA_87513	12766
MA_45433	12765
MA_158602	12761
MA_134952	12759
MA_55488	12758
MA_82305	12758
MA_10432488	12756
MA_61184	12756
MA_181981	12755
MA_125382	12754
MA_138024	12753
MA_75861	12752
MA_75861	12752
MA_60232	12752
MA_128267	12751
MA_128267	12751
MA_10430202	12750
MA_56094	12743
MA_85225	12742
MA_138670	12741
MA_10429626	12739
MA_109327	12739
MA_159093	12736
MA_10428024	12735
MA_65995	12735
MA_10428024	12735
MA_52603	12734
MA_69689	12733
MA_138924	12732
MA_10428929	12731
MA_10430307	12729
MA_10430307	12729
MA_24216	12724
MA_10431489	12723
MA_78212	12720
MA_98926	12717
MA_59744	12715
MA_51224	12715
MA_105292	12713
MA_22260	12712
MA_22260	12712
MA_121578	12711
MA_121578	12711
MA_121578	12711
MA_10428049	12710
MA_185755	12710
MA_159147	12710
MA_129791	12707
MA_173701	12707
MA_74083	12705
MA_10432386	12703
MA_10432386	12703
MA_79697	12701
MA_118781	12697
MA_118781	12697
MA_89804	12696
MA_10426982	12695
MA_139682	12694
MA_10434357	12691
MA_10434357	12691
MA_10434357	12691
MA_120172	12690
MA_61758	12689
MA_10433408	12689
MA_57584	12687
MA_138630	12686
MA_10426569	12686
MA_10431732	12685
MA_141039	12683
MA_122262	12682
MA_109582	12682
MA_119660	12682
MA_35275	12680
MA_35275	12680
MA_69293	12679
MA_10428180	12675
MA_129001	12670
MA_10430139	12670
MA_113417	12669
MA_74545	12668
MA_120195	12667
MA_75156	12658
MA_44016	12658
MA_127081	12656
MA_50026	12656
MA_64225	12655
MA_32816	12655
MA_32816	12655
MA_10426845	12654
MA_40541	12654
MA_130603	12651
MA_39267	12648
MA_136489	12646
MA_134429	12644
MA_10427909	12643
MA_10429390	12643
MA_10427909	12643
MA_10435277	12642
MA_10433734	12642
MA_10433734	12642
MA_10427650	12641
MA_175496	12641
MA_139052	12641
MA_118893	12641
MA_105276	12640
MA_105966	12639
MA_86453	12639
MA_60383	12638
MA_140444	12637
MA_66277	12637
MA_107594	12632
MA_77019	12631
MA_77019	12631
MA_108340	12629
MA_47294	12628
MA_60651	12626
MA_120184	12625
MA_10426545	12625
MA_160724	12623
MA_124869	12622
MA_64240	12619
MA_116914	12619
MA_10431428	12618
MA_124841	12617
MA_178902	12617
MA_124841	12617
MA_124830	12615
MA_139204	12611
MA_72106	12610
MA_180127	12609
MA_10430761	12608
MA_30402	12608
MA_10433835	12606
MA_82735	12605
MA_90866	12603
MA_10436491	12598
MA_10436491	12598
MA_57752	12598
MA_10430309	12598
MA_10435499	12597
MA_109858	12597
MA_125471	12596
MA_122218	12595
MA_184825	12593
MA_158086	12592
MA_84241	12590
MA_10426243	12588
MA_105595	12584
MA_141074	12584
MA_10427011	12580
MA_140520	12580
MA_10427011	12580
MA_46765	12579
MA_10429759	12577
MA_10432412	12577
MA_63369	12576
MA_10432870	12574
MA_149550	12573
MA_107633	12572
MA_10427125	12570
MA_10433638	12570
MA_10433638	12570
MA_128912	12570
MA_158753	12566
MA_48829	12566
MA_74101	12565
MA_71420	12564
MA_10426822	12562
MA_10426822	12562
MA_10426822	12562
MA_10427381	12559
MA_120684	12559
MA_57437	12557
MA_72943	12557
MA_34553	12556
MA_10428391	12554
MA_10428391	12554
MA_10428391	12554
MA_37500	12552
MA_111553	12552
MA_139887	12551
MA_127315	12549
MA_127315	12549
MA_10426952	12547
MA_70584	12542
MA_138834	12542
MA_111168	12541
MA_74180	12537
MA_36627	12537
MA_10436272	12536
MA_10430990	12536
MA_106752	12536
MA_10430990	12536
MA_10436272	12536
MA_115479	12535
MA_158125	12535
MA_10430085	12534
MA_46385	12533
MA_10428965	12533
MA_10432603	12532
MA_112260	12532
MA_116171	12528
MA_166127	12528
MA_10343854	12527
MA_10430840	12524
MA_124424	12522
MA_77777	12520
MA_10434659	12516
MA_113720	12514
MA_65309	12513
MA_10428038	12512
MA_126517	12510
MA_10427709	12509
MA_10432802	12506
MA_116829	12505
MA_48262	12502
MA_32011	12500
MA_10429224	12498
MA_10429224	12498
MA_113324	12496
MA_10434765	12496
MA_10428517	12495
MA_66986	12495
MA_44894	12494
MA_57429	12492
MA_126371	12490
MA_54923	12489
MA_110342	12485
MA_79594	12485
MA_10432092	12485
MA_84978	12484
MA_44339	12484
MA_122433	12484
MA_123478	12484
MA_108620	12481
MA_54520	12477
MA_137374	12477
MA_10427554	12476
MA_141453	12472
MA_175683	12471
MA_52366	12471
MA_158974	12471
MA_10431391	12470
MA_140840	12467
MA_140834	12467
MA_10427042	12464
MA_158067	12464
MA_10437218	12464
MA_10437218	12464
MA_85765	12462
MA_10429915	12461
MA_10436159	12461
MA_72379	12459
MA_107218	12458
MA_139238	12455
MA_57782	12455
MA_10434448	12453
MA_10434948	12452
MA_170159	12451
MA_120108	12448
MA_130135	12447
MA_136350	12443
MA_96487	12440
MA_79785	12437
MA_168726	12435
MA_69299	12433
MA_10300796	12433
MA_115910	12431
MA_70765	12430
MA_62726	12426
MA_61622	12426
MA_115434	12426
MA_10426462	12423
MA_10426740	12422
MA_140184	12422
MA_52600	12421
MA_133451	12420
MA_10432649	12419
MA_10432649	12419
MA_182334	12416
MA_158110	12415
MA_59943	12415
MA_117445	12415
MA_129274	12414
MA_158599	12413
MA_10429489	12410
MA_10429489	12410
MA_82462	12404
MA_75424	12404
MA_124819	12403
MA_134613	12401
MA_70128	12401
MA_47529	12401
MA_32966	12398
MA_32966	12398
MA_10435427	12398
MA_74292	12397
MA_46148	12397
MA_87240	12396
MA_106915	12395
MA_117111	12392
MA_81877	12392
MA_137172	12388
MA_10431224	12387
MA_137810	12386
MA_137810	12386
MA_10433513	12384
MA_79779	12383
MA_137824	12383
MA_10435836	12380
MA_138644	12379
MA_10436253	12377
MA_10436253	12377
MA_133015	12376
MA_87792	12371
MA_119474	12368
MA_10432575	12368
MA_111440	12368
MA_10434909	12366
MA_10434909	12366
MA_111335	12366
MA_72374	12365
MA_141447	12363
MA_113423	12362
MA_159045	12360
MA_113140	12359
MA_10427897	12358
MA_10426081	12351
MA_54811	12349
MA_178974	12348
MA_69787	12348
MA_62832	12348
MA_63089	12345
MA_10428749	12345
MA_10436352	12342
MA_136959	12340
MA_72561	12338
MA_10427889	12338
MA_170879	12338
MA_72641	12337
MA_112899	12336
MA_113580	12335
MA_81231	12334
MA_10429502	12333
MA_109558	12332
MA_68689	12331
MA_54449	12331
MA_110817	12329
MA_180757	12327
MA_109703	12327
MA_10429206	12326
MA_10429206	12326
MA_110221	12323
MA_53301	12322
MA_76825	12318
MA_76825	12318
MA_10430512	12317
MA_10430512	12317
MA_10427373	12317
MA_121879	12317
MA_65822	12314
MA_72228	12312
MA_158675	12310
MA_124345	12308
MA_71441	12306
MA_10429708	12306
MA_72139	12306
MA_78702	12305
MA_63744	12304
MA_73497	12303
MA_83609	12296
MA_106048	12296
MA_171496	12295
MA_10430351	12295
MA_158173	12295
MA_136320	12293
MA_172407	12286
MA_165151	12282
MA_114519	12282
MA_105688	12281
MA_65997	12280
MA_158210	12279
MA_70638	12276
MA_175611	12273
MA_185864	12271
MA_78789	12271
MA_45822	12262
MA_10425803	12261
MA_74072	12260
MA_79296	12259
MA_10429227	12259
MA_52733	12257
MA_111857	12257
MA_10433771	12254
MA_84597	12254
MA_106166	12254
MA_106166	12254
MA_112959	12253
MA_10430113	12251
MA_10433539	12248
MA_10429875	12246
MA_138360	12245
MA_54112	12244
MA_10435535	12243
MA_158585	12241
MA_38368	12238
MA_79227	12236
MA_36813	12235
MA_72288	12234
MA_51103	12232
MA_91877	12232
MA_121816	12231
MA_121816	12231
MA_10435441	12229
MA_10435441	12229
MA_125991	12228
MA_44262	12227
MA_74752	12227
MA_20617	12227
MA_169150	12224
MA_86162	12224
MA_142351	12224
MA_133107	12223
MA_150966	12222
MA_10429765	12222
MA_65835	12222
MA_97021	12218
MA_140725	12217
MA_140296	12217
MA_10434864	12216
MA_114634	12214
MA_104409	12214
MA_10430691	12212
MA_10430691	12212
MA_134218	12211
MA_10434066	12211
MA_53554	12209
MA_130422	12207
MA_183768	12207
MA_137694	12205
MA_139155	12202
MA_139155	12202
MA_115369	12200
MA_117108	12200
MA_139148	12199
MA_139072	12198
MA_61663	12196
MA_48375	12196
MA_116360	12190
MA_10436372	12187
MA_10436372	12187
MA_58517	12186
MA_35978	12185
MA_10430928	12184
MA_10430928	12184
MA_38395	12179
MA_10435817	12177
MA_133439	12176
MA_136087	12174
MA_52957	12170
MA_10430400	12170
MA_124750	12169
MA_125443	12165
MA_121326	12161
MA_10434485	12160
MA_129275	12159
MA_10433896	12155
MA_115059	12154
MA_128591	12154
MA_164821	12150
MA_10433839	12148
MA_10433125	12147
MA_10433125	12147
MA_168983	12146
MA_84804	12145
MA_163221	12144
MA_130850	12143
MA_45713	12143
MA_121663	12143
MA_58375	12142
MA_10427808	12140
MA_10427808	12140
MA_10428811	12139
MA_10431080	12136
MA_83441	12135
MA_124930	12134
MA_140486	12133
MA_66118	12132
MA_10430576	12131
MA_123991	12129
MA_78920	12129
MA_98157	12127
MA_87300	12126
MA_127320	12122
MA_48898	12122
MA_42826	12118
MA_54940	12118
MA_96700	12118
MA_43331	12118
MA_10425785	12117
MA_78267	12116
MA_107576	12113
MA_107576	12113
MA_47662	12108
MA_181556	12104
MA_73579	12102
MA_87599	12101
MA_10436403	12096
MA_64899	12096
MA_127355	12096
MA_10434795	12095
MA_172426	12092
MA_68869	12091
MA_181749	12090
MA_10429821	12089
MA_158390	12087
MA_116634	12087
MA_111390	12086
MA_111390	12086
MA_126777	12081
MA_39795	12079
MA_129435	12079
MA_57200	12077
MA_137202	12076
MA_64156	12074
MA_107543	12072
MA_10428172	12070
MA_177265	12068
MA_177265	12068
MA_80455	12068
MA_119282	12067
MA_65436	12066
MA_134047	12065
MA_104366	12064
MA_140268	12063
MA_25375	12063
MA_108555	12062
MA_130999	12060
MA_93240	12060
MA_56782	12059
MA_111876	12057
MA_138516	12057
MA_62024	12056
MA_10436150	12055
MA_105670	12053
MA_10430567	12053
MA_10427715	12051
MA_55475	12048
MA_10433169	12048
MA_81334	12045
MA_10436068	12044
MA_68313	12043
MA_104741	12042
MA_117796	12042
MA_158831	12042
MA_158706	12040
MA_133802	12040
MA_77147	12039
MA_140915	12039
MA_138205	12039
MA_170642	12038
MA_177661	12038
MA_10427860	12038
MA_10435121	12036
MA_10435121	12036
MA_72769	12036
MA_45007	12035
MA_56965	12033
MA_157506	12031
MA_10430717	12029
MA_80306	12027
MA_83749	12027
MA_183628	12026
MA_10432962	12025
MA_10436209	12020
MA_71857	12019
MA_10435849	12019
MA_119527	12017
MA_131075	12016
MA_10435583	12014
MA_110512	12014
MA_10435583	12014
MA_10435583	12014
MA_46771	12012
MA_10428166	12012
MA_86183	12010
MA_74507	12010
MA_86183	12010
MA_50214	12009
MA_52362	12007
MA_74441	12005
MA_74441	12005
MA_115457	12005
MA_135654	12002
MA_105736	11999
MA_10430541	11998
MA_172215	11997
MA_172215	11997
MA_172215	11997
MA_135075	11994
MA_135075	11994
MA_168409	11994
MA_79289	11990
MA_92738	11990
MA_118248	11985
MA_108727	11985
MA_10426549	11983
MA_107308	11982
MA_130088	11981
MA_24099	11980
MA_45102	11979
MA_138281	11979
MA_89537	11976
MA_10432325	11975
MA_184224	11974
MA_43616	11974
MA_138777	11971
MA_56347	11970
MA_97641	11970
MA_105452	11968
MA_119350	11968
MA_139195	11967
MA_185413	11965
MA_10436560	11963
MA_134282	11963
MA_134282	11963
MA_114284	11962
MA_10435386	11958
MA_10430983	11957
MA_10430983	11957
MA_10430268	11954
MA_10432164	11954
MA_169783	11953
MA_105313	11952
MA_61092	11950
MA_97067	11949
MA_110450	11946
MA_82940	11945
MA_82940	11945
MA_158437	11941
MA_88132	11939
MA_48690	11938
MA_10433015	11938
MA_10433015	11938
MA_135622	11938
MA_10429927	11935
MA_168615	11932
MA_120171	11931
MA_10428326	11931
MA_120171	11931
MA_84792	11931
MA_10432373	11929
MA_164131	11929
MA_118732	11928
MA_141193	11926
MA_107938	11923
MA_10431951	11921
MA_10313519	11920
MA_133840	11919
MA_10426408	11918
MA_10435692	11917
MA_42965	11917
MA_106341	11917
MA_92062	11913
MA_92062	11913
MA_52440	11910
MA_52440	11910
MA_10433613	11908
MA_10428975	11908
MA_10428975	11908
MA_54628	11908
MA_104734	11907
MA_64329	11903
MA_10428940	11902
MA_111466	11896
MA_178315	11893
MA_10425958	11891
MA_111951	11890
MA_139163	11890
MA_181406	11887
MA_133216	11885
MA_108391	11885
MA_10436616	11881
MA_10436616	11881
MA_51456	11881
MA_139401	11880
MA_158573	11877
MA_64002	11873
MA_10437110	11873
MA_10427665	11873
MA_106910	11872
MA_66790	11871
MA_10431188	11867
MA_10431188	11867
MA_10430190	11864
MA_64498	11864
MA_10430190	11864
MA_170688	11861
MA_181121	11858
MA_10431239	11858
MA_115251	11856
MA_54469	11855
MA_67285	11854
MA_65720	11854
MA_76134	11852
MA_30913	11851
MA_125409	11849
MA_167723	11848
MA_107025	11847
MA_140047	11847
MA_10428246	11845
MA_45110	11845
MA_10428246	11845
MA_137604	11845
MA_117670	11845
MA_10433308	11844
MA_48487	11843
MA_128716	11838
MA_62659	11837
MA_61992	11836
MA_116184	11833
MA_10429315	11832
MA_10432438	11829
MA_10432438	11829
MA_10433730	11828
MA_10433730	11828
MA_118577	11827
MA_10432774	11825
MA_185953	11824
MA_63054	11824
